    1.0e-30 1.0e-30
    0.0230501        2.32898  
    0.0231001        2.32905  
    0.0231501        2.32912  
    0.0232001        2.32919  
    0.0232501        2.32926  
    0.0233001        2.32932  
    0.0233501        2.32939  
    0.0234001        2.32945  
    0.0234501        2.32952  
    0.0235001        2.32959  
    0.0235501        2.32965  
    0.0236001        2.32972  
    0.0236501        2.32978  
    0.0237001        2.32984  
    0.0237501        2.32991  
    0.0238001        2.32997  
    0.0238501        2.33003  
    0.0239001        2.33009  
    0.0239501        2.33015  
    0.0240001        2.33022  
    0.0240501        2.33028  
    0.0241001        2.33034  
    0.0241501         2.3304  
    0.0242001        2.33046  
    0.0242501        2.33052  
    0.0243001        2.33058  
    0.0243501        2.33063  
    0.0244001        2.33069  
    0.0244501        2.33075  
    0.0245001        2.33081  
    0.0245501        2.33086  
    0.0246001        2.33092  
    0.0246501        2.33098  
    0.0247001        2.33103  
    0.0247501        2.33109  
    0.0248001        2.33114  
    0.0248501         2.3312  
    0.0249001        2.33125  
    0.0249501        2.33131  
    0.0250001        2.33136  
    0.0250501        2.33141  
    0.0251001        2.33147  
    0.0251501        2.33152  
    0.0252001        2.33157  
    0.0252501        2.33162  
    0.0253001        2.33168  
    0.0253501        2.33173  
    0.0254001        2.33178  
    0.0254501        2.33183  
    0.0255001        2.33188  
    0.0255501        2.33193  
    0.0256001        2.33198  
    0.0256501        2.33203  
    0.0257001        2.33208  
    0.0257501        2.33213  
    0.0258001        2.33217  
    0.0258501        2.33222  
    0.0259001        2.33227  
    0.0259501        2.33232  
    0.0260001        2.33236  
    0.0260501        2.33241  
    0.0261001        2.33246  
    0.0261501         2.3325  
    0.0262001        2.33255  
    0.0262501         2.3326  
    0.0263001        2.33264  
    0.0263501        2.33269  
    0.0264001        2.33273  
    0.0264501        2.33277  
    0.0265001        2.33282  
    0.0265501        2.33286  
    0.0266001        2.33291  
    0.0266501        2.33295  
    0.0267001        2.33299  
    0.0267501        2.33304  
    0.0268001        2.33308  
    0.0268501        2.33312  
    0.0269001        2.33316  
    0.0269501         2.3332  
    0.0270001        2.33324  
    0.0270501        2.33329  
    0.0271001        2.33333  
    0.0271501        2.33337  
    0.0272001        2.33341  
    0.0272501        2.33345  
    0.0273001        2.33349  
    0.0273501        2.33353  
    0.0274001        2.33356  
    0.0274501         2.3336  
    0.0275001        2.33364  
    0.0275501        2.33368  
    0.0276001        2.33372  
    0.0276501        2.33376  
    0.0277001        2.33379  
    0.0277501        2.33383  
    0.0278001        2.33387  
    0.0278501        2.33391  
    0.0279001        2.33394  
    0.0279501        2.33398  
    0.0280001        2.33402  
    0.0280501        2.33405  
    0.0281001        2.33409  
    0.0281501        2.33412  
    0.0282001        2.33416  
    0.0282501        2.33419  
    0.0283001        2.33423  
    0.0283501        2.33426  
    0.0284001         2.3343  
    0.0284501        2.33433  
    0.0285001        2.33437  
    0.0285501         2.3344  
    0.0286001        2.33443  
    0.0286501        2.33447  
    0.0287001         2.3345  
    0.0287501        2.33453  
    0.0288001        2.33457  
    0.0288501         2.3346  
    0.0289001        2.33463  
    0.0289501        2.33466  
    0.0290001         2.3347  
    0.0290501        2.33473  
    0.0291001        2.33476  
    0.0291501        2.33479  
    0.0292001        2.33482  
    0.0292501        2.33485  
    0.0293001        2.33488  
    0.0293501        2.33491  
    0.0294001        2.33495  
    0.0294501        2.33498  
    0.0295001        2.33501  
    0.0295501        2.33504  
    0.0296001        2.33507  
    0.0296501         2.3351  
    0.0297001        2.33513  
    0.0297501        2.33516  
    0.0298001        2.33518  
    0.0298501        2.33521  
    0.0299001        2.33524  
    0.0299501        2.33527  
    0.0300002         2.3353  
    0.0300502        2.33533  
    0.0301002        2.33536  
    0.0301502        2.33539  
    0.0302002        2.33541  
    0.0302502        2.33544  
    0.0303002        2.33547  
    0.0303502         2.3355  
    0.0304002        2.33552  
    0.0304502        2.33555  
    0.0305002        2.33558  
    0.0305502        2.33561  
    0.0306002        2.33563  
    0.0306502        2.33566  
    0.0307002        2.33569  
    0.0307502        2.33571  
    0.0308002        2.33574  
    0.0308502        2.33577  
    0.0309002        2.33579  
    0.0309502        2.33582  
    0.0310002        2.33584  
    0.0310502        2.33587  
    0.0311002         2.3359  
    0.0311502        2.33592  
    0.0312002        2.33595  
    0.0312502        2.33597  
    0.0313002          2.336  
    0.0313502        2.33602  
    0.0314002        2.33605  
    0.0314502        2.33607  
    0.0315002        2.33609  
    0.0315502        2.33612  
    0.0316002        2.33614  
    0.0316502        2.33617  
    0.0317002        2.33619  
    0.0317502        2.33622  
    0.0318002        2.33624  
    0.0318502        2.33626  
    0.0319002        2.33629  
    0.0319502        2.33631  
    0.0320002        2.33633  
    0.0320502        2.33636  
    0.0321002        2.33638  
    0.0321502         2.3364  
    0.0322002        2.33642  
    0.0322502        2.33645  
    0.0323002        2.33647  
    0.0323502        2.33649  
    0.0324002        2.33651  
    0.0324502        2.33654  
    0.0325002        2.33656  
    0.0325502        2.33658  
    0.0326002         2.3366  
    0.0326502        2.33662  
    0.0327002        2.33664  
    0.0327502        2.33667  
    0.0328002        2.33669  
    0.0328502        2.33671  
    0.0329002        2.33673  
    0.0329502        2.33675  
    0.0330002        2.33677  
    0.0330502        2.33679  
    0.0331002        2.33681  
    0.0331502        2.33683  
    0.0332002        2.33685  
    0.0332502        2.33687  
    0.0333002        2.33689  
    0.0333502        2.33691  
    0.0334002        2.33693  
    0.0334502        2.33695  
    0.0335002        2.33697  
    0.0335502        2.33699  
    0.0336002        2.33701  
    0.0336502        2.33703  
    0.0337002        2.33705  
    0.0337502        2.33707  
    0.0338002        2.33709  
    0.0338502         2.3371  
    0.0339002        2.33712  
    0.0339502        2.33714  
    0.0340002        2.33716  
    0.0340502        2.33718  
    0.0341002         2.3372  
    0.0341502        2.33721  
    0.0342002        2.33723  
    0.0342502        2.33725  
    0.0343002        2.33727  
    0.0343502        2.33729  
    0.0344002         2.3373  
    0.0344502        2.33732  
    0.0345002        2.33734  
    0.0345502        2.33735  
    0.0346002        2.33737  
    0.0346502        2.33739  
    0.0347002        2.33741  
    0.0347502        2.33742  
    0.0348002        2.33744  
    0.0348502        2.33746  
    0.0349002        2.33747  
    0.0349502        2.33749  
    0.0350002        2.33751  
    0.0350502        2.33752  
    0.0351002        2.33754  
    0.0351502        2.33755  
    0.0352002        2.33757  
    0.0352502        2.33759  
    0.0353002         2.3376  
    0.0353502        2.33762  
    0.0354002        2.33763  
    0.0354502        2.33765  
    0.0355002        2.33766  
    0.0355502        2.33768  
    0.0356002        2.33769  
    0.0356502        2.33771  
    0.0357002        2.33772  
    0.0357502        2.33774  
    0.0358002        2.33775  
    0.0358502        2.33777  
    0.0359002        2.33778  
    0.0359502         2.3378  
    0.0360002        2.33781  
    0.0360502        2.33782  
    0.0361002        2.33784  
    0.0361502        2.33785  
    0.0362002        2.33787  
    0.0362502        2.33788  
    0.0363002        2.33789  
    0.0363502        2.33791  
    0.0364002        2.33792  
    0.0364502        2.33794  
    0.0365002        2.33795  
    0.0365502        2.33796  
    0.0366002        2.33798  
    0.0366502        2.33799  
    0.0367002          2.338  
    0.0367502        2.33801  
    0.0368002        2.33803  
    0.0368502        2.33804  
    0.0369002        2.33805  
    0.0369502        2.33807  
    0.0370002        2.33808  
    0.0370502        2.33809  
    0.0371002         2.3381  
    0.0371502        2.33812  
    0.0372002        2.33813  
    0.0372502        2.33814  
    0.0373002        2.33815  
    0.0373502        2.33816  
    0.0374002        2.33818  
    0.0374502        2.33819  
    0.0375002         2.3382  
    0.0375502        2.33821  
    0.0376002        2.33822  
    0.0376502        2.33824  
    0.0377002        2.33825  
    0.0377502        2.33826  
    0.0378002        2.33827  
    0.0378502        2.33828  
    0.0379002        2.33829  
    0.0379502         2.3383  
    0.0380002        2.33831  
    0.0380502        2.33832  
    0.0381002        2.33834  
    0.0381502        2.33835  
    0.0382002        2.33836  
    0.0382502        2.33837  
    0.0383002        2.33838  
    0.0383502        2.33839  
    0.0384002         2.3384  
    0.0384502        2.33841  
    0.0385002        2.33842  
    0.0385502        2.33843  
    0.0386002        2.33844  
    0.0386502        2.33845  
    0.0387002        2.33846  
    0.0387502        2.33847  
    0.0388002        2.33848  
    0.0388502        2.33849  
    0.0389002         2.3385  
    0.0389502        2.33851  
